epoch_s,datetime_utc,gnb,target_bw_mbps,handover_phase,tti,nof_ues,dl_brate_bps,ul_brate_bps,proc_rmem_pct,proc_rmem_kB,proc_vmem_kB,sys_mem_pct,system_load,thread_count,cpu_0_pct,cpu_1_pct,cpu_2_pct,cpu_3_pct,cpu_4_pct,cpu_5_pct,cpu_6_pct,cpu_7_pct,cpu_8_pct,cpu_9_pct,cpu_10_pct,cpu_11_pct,cpu_12_pct,cpu_13_pct,cpu_14_pct,cpu_15_pct,cpu_16_pct,cpu_17_pct,cpu_18_pct,cpu_19_pct,cpu_20_pct,cpu_21_pct,cpu_22_pct,cpu_23_pct,cpu_24_pct,cpu_25_pct,cpu_26_pct,cpu_27_pct,cpu_28_pct,cpu_29_pct,cpu_30_pct,cpu_31_pct,cpu_mean_pct,cpu_max_pct,cpu_active_cores,gnb_pkg0_watts,gnb_total_watts,nof_ues_on_gnb
1787047984.000,2026-08-18T10:13:04.000Z,gnb1,1,pre,205000,1,0.0,0.0,1.3,855588,1666488,71,0.69,15,49.0,37.0,48.0,39.0,48.0,37.0,48.0,39.0,48.0,39.0,46.0,37.0,48.0,29.0,52.0,38.0,53.0,40.0,52.0,38.0,53.0,36.0,53.0,35.0,53.0,40.0,53.0,34.0,52.0,29.0,50.0,39.0,43.5,53.0,32,22.390,46.206,50
1787047987.000,2026-08-18T10:13:07.000Z,gnb1,2,pre,100000,1,0.0,0.0,1.3,855588,1666488,68,0.72,15,49.0,37.0,48.0,40.0,48.0,37.0,48.0,39.0,47.0,43.0,45.0,41.0,48.0,41.0,51.0,37.0,51.0,38.0,51.0,39.0,52.0,39.0,51.0,37.0,51.0,40.0,52.0,41.0,52.0,39.0,48.0,40.0,44.375,52.0,32,22.390,46.206,50
1787047989.000,2026-08-18T10:13:09.000Z,gnb1,1,pre,210000,1,0.0,0.0,1.3,855588,1666488,71,0.72,15,52.0,32.0,50.0,37.0,50.0,39.0,50.0,35.0,49.0,39.0,50.0,35.0,50.0,37.0,54.0,39.0,54.0,34.0,54.0,34.0,55.0,37.0,55.0,34.0,54.0,38.0,54.0,36.0,55.0,37.0,52.0,38.0,44.344,55.0,32,22.390,46.206,50
1787047992.000,2026-08-18T10:13:12.000Z,gnb1,2,pre,105000,1,0.0,0.0,1.3,855588,1666488,68,0.75,15,50.0,41.0,50.0,41.0,50.0,36.0,49.0,37.0,50.0,40.0,48.0,37.0,50.0,39.0,54.0,37.0,54.0,40.0,54.0,37.0,54.0,38.0,54.0,38.0,54.0,41.0,55.0,40.0,56.0,38.0,51.0,38.0,45.344,56.0,32,22.390,46.206,50
1787047994.000,2026-08-18T10:13:14.000Z,gnb1,1,pre,215000,1,0.0,0.0,1.3,855588,1666488,71,0.69,15,50.0,40.0,50.0,33.0,50.0,41.0,49.0,37.0,51.0,40.0,47.0,38.0,48.0,41.0,52.0,41.0,54.0,40.0,53.0,32.0,55.0,36.0,54.0,39.0,55.0,38.0,54.0,38.0,54.0,41.0,49.0,42.0,45.062,55.0,32,22.390,46.206,50
1787047995.000,2026-08-18T10:13:15.000Z,gnb1,5,pre,0,0,0.0,0.0,1.2,808792,1398680,59,0.50,15,35.0,36.0,34.0,34.0,35.0,35.0,35.0,34.0,34.0,36.0,37.0,35.0,35.0,35.0,35.0,35.0,37.0,36.0,37.0,32.0,37.0,36.0,36.0,36.0,35.0,37.0,37.0,36.0,35.0,36.0,35.0,36.0,35.438,37.0,32,22.390,46.206,50
1787047997.000,2026-08-18T10:13:17.000Z,gnb1,2,pre,110000,1,0.0,0.0,1.3,855588,1666488,68,0.69,15,49.0,42.0,48.0,38.0,49.0,40.0,46.0,39.0,48.0,40.0,47.0,42.0,49.0,40.0,52.0,40.0,52.0,43.0,53.0,40.0,53.0,39.0,52.0,38.0,52.0,38.0,53.0,41.0,52.0,40.0,50.0,39.0,45.125,53.0,32,22.390,46.206,50
1787047999.000,2026-08-18T10:13:19.000Z,gnb1,1,pre,220000,1,0.0,0.0,1.3,855588,1666488,71,0.75,15,50.0,39.0,50.0,38.0,48.0,41.0,49.0,41.0,48.0,40.0,48.0,41.0,48.0,38.0,53.0,38.0,54.0,42.0,53.0,37.0,53.0,41.0,53.0,41.0,52.0,39.0,54.0,39.0,53.0,39.0,51.0,39.0,45.312,54.0,32,22.390,46.206,50
1787048000.000,2026-08-18T10:13:20.000Z,gnb1,5,pre,5000,1,0.0,0.0,1.3,855588,1666488,63,0.75,15,50.0,40.0,49.0,41.0,47.0,40.0,50.0,38.0,49.0,41.0,49.0,35.0,49.0,40.0,52.0,38.0,55.0,40.0,53.0,40.0,52.0,40.0,54.0,37.0,54.0,39.0,55.0,36.0,54.0,38.0,50.0,38.0,45.094,55.0,32,22.390,46.206,50
1787048002.000,2026-08-18T10:13:22.000Z,gnb1,2,pre,115000,1,0.0,0.0,1.3,855588,1666488,68,0.75,15,50.0,41.0,49.0,40.0,47.0,44.0,47.0,43.0,49.0,46.0,47.0,44.0,49.0,43.0,52.0,44.0,55.0,43.0,53.0,42.0,53.0,43.0,53.0,42.0,54.0,45.0,55.0,41.0,54.0,43.0,50.0,44.0,47.031,55.0,32,22.390,46.206,50
1787048004.000,2026-08-18T10:13:24.000Z,gnb1,1,pre,225000,1,0.0,0.0,1.3,855588,1666488,72,0.75,15,52.0,40.0,51.0,39.0,51.0,34.0,51.0,40.0,49.0,43.0,48.0,42.0,50.0,41.0,54.0,42.0,55.0,44.0,56.0,40.0,55.0,37.0,56.0,40.0,52.0,42.0,56.0,42.0,54.0,38.0,52.0,41.0,46.469,56.0,32,22.390,46.206,50
1787048005.000,2026-08-18T10:13:25.000Z,gnb1,5,pre,10000,1,0.0,0.0,1.3,855588,1666488,63,0.75,15,47.0,44.0,50.0,42.0,50.0,43.0,49.0,43.0,50.0,42.0,49.0,41.0,52.0,40.0,55.0,42.0,52.0,45.0,54.0,39.0,53.0,43.0,54.0,40.0,54.0,44.0,54.0,45.0,54.0,43.0,51.0,41.0,47.031,55.0,32,22.390,46.206,50
1787048007.000,2026-08-18T10:13:27.000Z,gnb1,2,pre,120000,1,0.0,0.0,1.3,855588,1666488,68,0.69,15,48.0,30.0,48.0,40.0,47.0,39.0,48.0,35.0,47.0,37.0,46.0,37.0,47.0,31.0,50.0,36.0,52.0,31.0,52.0,39.0,52.0,39.0,52.0,39.0,52.0,37.0,52.0,37.0,52.0,31.0,48.0,37.0,42.75,52.0,32,22.390,46.206,50
1787048009.000,2026-08-18T10:13:29.000Z,gnb1,1,pre,230000,1,0.0,0.0,1.3,855588,1666488,72,0.72,15,50.0,41.0,48.0,39.0,49.0,39.0,47.0,41.0,48.0,39.0,47.0,40.0,48.0,41.0,53.0,42.0,54.0,41.0,52.0,37.0,53.0,41.0,53.0,41.0,53.0,40.0,55.0,41.0,54.0,42.0,50.0,40.0,45.594,55.0,32,22.390,46.206,50
1787048010.000,2026-08-18T10:13:30.000Z,gnb1,5,pre,15000,1,0.0,0.0,1.3,855588,1666488,64,0.72,15,48.0,39.0,49.0,41.0,49.0,41.0,46.0,42.0,47.0,41.0,45.0,40.0,45.0,39.0,47.0,39.0,52.0,39.0,52.0,42.0,53.0,42.0,52.0,39.0,52.0,43.0,52.0,39.0,50.0,38.0,45.0,41.0,44.656,53.0,32,22.390,46.206,50
1787048012.000,2026-08-18T10:13:32.000Z,gnb1,2,pre,125000,1,0.0,0.0,1.3,855588,1666488,68,0.69,15,49.0,35.0,49.0,37.0,48.0,33.0,48.0,36.0,48.0,39.0,46.0,36.0,48.0,38.0,51.0,38.0,52.0,35.0,52.0,39.0,54.0,33.0,52.0,36.0,53.0,39.0,52.0,35.0,52.0,38.0,48.0,37.0,43.312,54.0,32,22.390,46.206,50
1787048014.000,2026-08-18T10:13:34.000Z,gnb1,1,pre,235000,1,0.0,0.0,1.3,855588,1666488,72,0.72,15,49.0,40.0,50.0,41.0,49.0,39.0,48.0,37.0,48.0,41.0,48.0,40.0,49.0,39.0,52.0,38.0,54.0,41.0,53.0,41.0,53.0,41.0,53.0,36.0,52.0,41.0,54.0,37.0,53.0,40.0,49.0,39.0,45.156,54.0,32,22.390,46.206,50
1787048015.000,2026-08-18T10:13:35.000Z,gnb1,5,pre,20000,1,0.0,0.0,1.3,855588,1666488,64,0.75,15,49.0,39.0,50.0,39.0,50.0,38.0,48.0,39.0,50.0,42.0,47.0,34.0,49.0,40.0,51.0,40.0,54.0,37.0,54.0,40.0,53.0,38.0,54.0,39.0,53.0,40.0,54.0,37.0,54.0,39.0,50.0,39.0,45.0,54.0,32,22.390,46.206,50
1787048017.000,2026-08-18T10:13:37.000Z,gnb1,2,pre,130000,1,0.0,0.0,1.3,855588,1666488,69,0.72,15,50.0,39.0,50.0,40.0,50.0,32.0,50.0,38.0,51.0,39.0,48.0,38.0,50.0,40.0,55.0,37.0,54.0,41.0,54.0,41.0,54.0,35.0,54.0,37.0,54.0,39.0,55.0,40.0,54.0,40.0,52.0,36.0,45.219,55.0,32,22.390,46.206,50
1787048019.000,2026-08-18T10:13:39.000Z,gnb1,1,pre,240000,1,0.0,0.0,1.3,855588,1666488,72,0.69,15,49.0,36.0,51.0,38.0,49.0,37.0,48.0,37.0,49.0,36.0,47.0,38.0,48.0,34.0,53.0,39.0,53.0,37.0,53.0,38.0,54.0,38.0,53.0,39.0,54.0,39.0,54.0,38.0,53.0,36.0,51.0,38.0,44.281,54.0,32,22.390,46.206,50
1787048020.000,2026-08-18T10:13:40.000Z,gnb1,5,pre,25000,1,0.0,0.0,1.3,855588,1666488,64,0.72,15,51.0,38.0,50.0,36.0,51.0,35.0,49.0,36.0,51.0,36.0,48.0,38.0,49.0,36.0,52.0,37.0,55.0,41.0,54.0,37.0,55.0,38.0,55.0,38.0,55.0,37.0,55.0,37.0,54.0,35.0,50.0,38.0,44.594,55.0,32,22.390,46.206,50
1787048022.000,2026-08-18T10:13:42.000Z,gnb1,2,pre,135000,1,0.0,0.0,1.3,855588,1666488,69,0.72,15,49.0,41.0,49.0,38.0,48.0,39.0,48.0,41.0,49.0,39.0,48.0,33.0,51.0,37.0,54.0,36.0,54.0,42.0,54.0,38.0,54.0,38.0,53.0,35.0,53.0,37.0,55.0,32.0,55.0,37.0,51.0,37.0,44.531,55.0,32,22.390,46.206,50
1787048024.000,2026-08-18T10:13:44.000Z,gnb1,1,pre,245000,1,0.0,0.0,1.3,855588,1666488,72,0.66,15,50.0,35.0,49.0,37.0,50.0,35.0,48.0,38.0,49.0,31.0,46.0,36.0,48.0,37.0,53.0,36.0,53.0,35.0,52.0,37.0,54.0,36.0,53.0,38.0,53.0,31.0,54.0,37.0,53.0,38.0,50.0,38.0,43.438,54.0,32,22.390,46.206,50
1787048025.000,2026-08-18T10:13:45.000Z,gnb1,5,pre,30000,1,0.0,0.0,1.3,855588,1666488,65,0.72,15,49.0,43.0,50.0,41.0,48.0,44.0,48.0,41.0,48.0,43.0,47.0,42.0,49.0,43.0,50.0,43.0,53.0,45.0,53.0,42.0,54.0,41.0,53.0,40.0,53.0,43.0,53.0,41.0,53.0,43.0,47.0,43.0,46.438,54.0,32,22.390,46.206,50
1787048027.000,2026-08-18T10:13:47.000Z,gnb1,2,pre,140000,1,0.0,0.0,1.3,855588,1666488,69,0.69,15,50.0,42.0,48.0,37.0,49.0,34.0,49.0,43.0,50.0,38.0,47.0,39.0,48.0,39.0,53.0,41.0,54.0,40.0,53.0,38.0,54.0,37.0,54.0,43.0,53.0,37.0,55.0,42.0,53.0,41.0,50.0,40.0,45.344,55.0,32,22.390,46.206,50
1787048029.000,2026-08-18T10:13:49.000Z,gnb1,1,pre,250000,1,0.0,0.0,1.3,855588,1666488,72,0.72,15,52.0,39.0,51.0,37.0,51.0,35.0,51.0,37.0,51.0,40.0,47.0,37.0,50.0,38.0,55.0,30.0,56.0,38.0,55.0,38.0,55.0,37.0,54.0,39.0,55.0,39.0,54.0,37.0,55.0,39.0,53.0,31.0,44.875,56.0,32,22.390,46.206,50
1787048030.000,2026-08-18T10:13:50.000Z,gnb1,5,pre,35000,1,0.0,0.0,1.3,855588,1666488,65,0.72,15,48.0,41.0,48.0,40.0,48.0,38.0,47.0,39.0,47.0,38.0,46.0,37.0,45.0,39.0,51.0,41.0,51.0,38.0,51.0,41.0,52.0,38.0,52.0,36.0,52.0,38.0,52.0,37.0,49.0,39.0,49.0,40.0,44.0,52.0,32,22.390,46.206,50
1787048032.000,2026-08-18T10:13:52.000Z,gnb1,2,pre,145000,1,0.0,0.0,1.3,855588,1666488,69,0.69,15,50.0,39.0,49.0,38.0,49.0,40.0,49.0,37.0,49.0,36.0,48.0,38.0,50.0,34.0,53.0,35.0,54.0,37.0,54.0,41.0,54.0,36.0,53.0,38.0,53.0,38.0,55.0,38.0,55.0,36.0,50.0,40.0,44.562,55.0,32,22.390,46.206,50
1787048034.000,2026-08-18T10:13:54.000Z,gnb1,1,pre,255000,1,0.0,0.0,1.3,855588,1666488,73,0.69,15,48.0,34.0,49.0,38.0,47.0,38.0,46.0,37.0,48.0,39.0,47.0,38.0,46.0,39.0,52.0,37.0,52.0,33.0,54.0,37.0,52.0,35.0,52.0,37.0,52.0,37.0,53.0,37.0,52.0,40.0,50.0,38.0,43.562,54.0,32,22.390,46.206,50
1787048035.000,2026-08-18T10:13:55.000Z,gnb1,5,pre,40000,1,0.0,0.0,1.3,855588,1666488,65,0.78,15,49.0,40.0,48.0,41.0,47.0,39.0,47.0,41.0,48.0,38.0,46.0,42.0,47.0,41.0,51.0,43.0,52.0,42.0,52.0,41.0,52.0,42.0,51.0,41.0,52.0,41.0,53.0,42.0,52.0,43.0,49.0,43.0,45.5,53.0,32,22.390,46.206,50
1787048037.000,2026-08-18T10:13:57.000Z,gnb1,2,pre,150000,1,0.0,0.0,1.3,855588,1666488,69,0.69,15,49.0,36.0,49.0,36.0,47.0,41.0,46.0,34.0,49.0,38.0,44.0,36.0,46.0,36.0,51.0,37.0,53.0,33.0,53.0,33.0,53.0,40.0,52.0,35.0,52.0,40.0,51.0,40.0,49.0,41.0,49.0,38.0,43.344,53.0,32,22.390,46.206,50
1787048039.000,2026-08-18T10:13:59.000Z,gnb1,1,pre,260000,1,0.0,0.0,1.3,855588,1666488,73,0.66,15,51.0,37.0,50.0,34.0,49.0,38.0,47.0,36.0,49.0,39.0,48.0,37.0,49.0,38.0,54.0,35.0,54.0,39.0,54.0,34.0,54.0,39.0,53.0,37.0,53.0,38.0,54.0,39.0,54.0,37.0,50.0,31.0,44.094,54.0,32,22.390,46.206,50
1787048040.000,2026-08-18T10:14:00.000Z,gnb1,5,pre,45000,1,0.0,0.0,1.3,855588,1666488,65,0.75,15,48.0,40.0,50.0,39.0,49.0,36.0,48.0,37.0,47.0,38.0,47.0,42.0,48.0,38.0,51.0,37.0,54.0,40.0,54.0,39.0,55.0,38.0,54.0,40.0,52.0,38.0,53.0,43.0,53.0,40.0,47.0,41.0,44.875,55.0,32,22.390,46.206,50
1787048042.000,2026-08-18T10:14:02.000Z,gnb1,2,pre,155000,1,0.0,0.0,1.3,855588,1666488,69,0.69,15,48.0,39.0,48.0,41.0,47.0,39.0,47.0,40.0,47.0,36.0,44.0,39.0,47.0,38.0,51.0,37.0,52.0,36.0,51.0,39.0,52.0,39.0,52.0,38.0,50.0,37.0,52.0,39.0,52.0,35.0,48.0,37.0,43.656,52.0,32,22.390,46.206,50
1787048044.000,2026-08-18T10:14:04.000Z,gnb1,1,pre,265000,1,0.0,0.0,1.3,855588,1666488,73,0.69,15,49.0,39.0,49.0,32.0,49.0,38.0,49.0,37.0,50.0,37.0,48.0,40.0,49.0,40.0,52.0,40.0,54.0,38.0,53.0,33.0,55.0,38.0,54.0,38.0,54.0,35.0,55.0,38.0,53.0,37.0,50.0,40.0,44.469,55.0,32,22.390,46.206,50
1787048045.000,2026-08-18T10:14:05.000Z,gnb1,5,pre,50000,1,0.0,0.0,1.3,855588,1666488,66,0.75,15,49.0,37.0,48.0,38.0,49.0,39.0,48.0,41.0,48.0,39.0,46.0,39.0,49.0,40.0,52.0,39.0,53.0,40.0,54.0,36.0,54.0,41.0,53.0,40.0,52.0,39.0,54.0,37.0,53.0,41.0,50.0,38.0,44.875,54.0,32,22.390,46.206,50
1787048047.000,2026-08-18T10:14:07.000Z,gnb1,2,pre,160000,1,0.0,0.0,1.3,855588,1666488,70,0.72,15,48.0,38.0,47.0,39.0,48.0,36.0,48.0,39.0,47.0,35.0,46.0,40.0,46.0,36.0,52.0,39.0,53.0,40.0,51.0,40.0,52.0,37.0,51.0,40.0,52.0,38.0,53.0,39.0,52.0,40.0,49.0,37.0,44.0,53.0,32,22.390,46.206,50
1787048049.000,2026-08-18T10:14:09.000Z,gnb1,1,pre,270000,1,0.0,0.0,1.3,855588,1666488,73,0.69,15,50.0,35.0,50.0,38.0,49.0,35.0,50.0,31.0,50.0,38.0,49.0,37.0,50.0,36.0,54.0,33.0,54.0,33.0,55.0,37.0,54.0,36.0,55.0,32.0,54.0,38.0,54.0,37.0,54.0,32.0,51.0,34.0,43.594,55.0,32,22.390,46.206,50
1787048050.000,2026-08-18T10:14:10.000Z,gnb1,5,pre,55000,1,0.0,0.0,1.3,855588,1666488,66,0.72,15,49.0,40.0,48.0,43.0,47.0,39.0,47.0,39.0,47.0,41.0,46.0,40.0,48.0,42.0,52.0,42.0,53.0,45.0,53.0,43.0,52.0,36.0,53.0,40.0,52.0,39.0,54.0,39.0,53.0,38.0,50.0,44.0,45.438,54.0,32,22.390,46.206,50
1787048052.000,2026-08-18T10:14:12.000Z,gnb1,2,pre,165000,1,0.0,0.0,1.3,855588,1666488,70,0.69,15,50.0,38.0,49.0,32.0,49.0,37.0,50.0,37.0,51.0,34.0,47.0,38.0,49.0,38.0,53.0,36.0,54.0,35.0,54.0,33.0,53.0,37.0,55.0,38.0,53.0,35.0,54.0,38.0,55.0,37.0,51.0,36.0,43.938,55.0,32,22.390,46.206,50
1787048054.000,2026-08-18T10:14:14.000Z,gnb1,1,pre,275000,1,0.0,0.0,1.3,855588,1666488,73,0.69,15,49.0,37.0,49.0,34.0,47.0,41.0,46.0,32.0,48.0,39.0,46.0,42.0,47.0,40.0,53.0,40.0,53.0,39.0,52.0,35.0,51.0,39.0,53.0,35.0,53.0,41.0,52.0,41.0,52.0,40.0,48.0,40.0,44.188,53.0,32,22.390,46.206,50
1787048055.000,2026-08-18T10:14:15.000Z,gnb1,5,pre,60000,1,0.0,0.0,1.3,855588,1666488,66,0.72,15,50.0,42.0,50.0,37.0,49.0,38.0,49.0,40.0,49.0,36.0,46.0,39.0,50.0,40.0,53.0,39.0,54.0,39.0,54.0,38.0,53.0,37.0,53.0,40.0,53.0,35.0,52.0,39.0,53.0,37.0,50.0,39.0,44.781,54.0,32,22.390,46.206,50
1787048057.000,2026-08-18T10:14:17.000Z,gnb1,2,pre,170000,1,0.0,0.0,1.3,855588,1666488,70,0.69,15,47.0,39.0,47.0,39.0,47.0,39.0,46.0,38.0,47.0,39.0,45.0,30.0,46.0,43.0,51.0,40.0,52.0,40.0,52.0,39.0,52.0,39.0,51.0,40.0,52.0,38.0,52.0,31.0,51.0,40.0,49.0,40.0,43.781,52.0,32,22.390,46.206,50
1787048059.000,2026-08-18T10:14:19.000Z,gnb1,1,pre,280000,1,0.0,0.0,1.3,855588,1666488,73,0.69,15,47.0,41.0,47.0,41.0,47.0,39.0,47.0,38.0,47.0,42.0,45.0,42.0,45.0,36.0,53.0,41.0,51.0,41.0,52.0,42.0,52.0,39.0,52.0,38.0,52.0,43.0,52.0,42.0,51.0,34.0,49.0,40.0,44.625,53.0,32,22.390,46.206,50
1787048060.000,2026-08-18T10:14:20.000Z,gnb1,5,pre,65000,1,0.0,0.0,1.3,855588,1666488,66,0.72,15,49.0,38.0,48.0,41.0,49.0,36.0,48.0,39.0,50.0,41.0,47.0,41.0,49.0,39.0,54.0,40.0,54.0,40.0,54.0,42.0,54.0,35.0,54.0,40.0,54.0,39.0,55.0,41.0,53.0,40.0,51.0,39.0,45.438,55.0,32,22.390,46.206,50
1787048062.000,2026-08-18T10:14:22.000Z,gnb1,2,pre,175000,1,0.0,0.0,1.3,855588,1666488,70,0.72,15,49.0,38.0,49.0,40.0,48.0,39.0,48.0,41.0,48.0,40.0,45.0,37.0,47.0,38.0,52.0,37.0,54.0,36.0,53.0,40.0,53.0,37.0,52.0,39.0,52.0,40.0,53.0,37.0,52.0,40.0,50.0,35.0,44.344,54.0,32,22.390,46.206,50
1787048064.000,2026-08-18T10:14:24.000Z,gnb1,1,pre,285000,1,0.0,0.0,1.3,855588,1666488,74,0.59,15,49.0,35.0,48.0,36.0,47.0,32.0,47.0,34.0,48.0,30.0,46.0,35.0,47.0,36.0,49.0,34.0,52.0,37.0,52.0,35.0,51.0,32.0,53.0,35.0,52.0,29.0,53.0,34.0,52.0,35.0,45.0,34.0,41.688,53.0,32,22.390,46.206,50
1787048065.000,2026-08-18T10:14:25.000Z,gnb1,5,pre,70000,1,0.0,0.0,1.3,855588,1666488,66,0.75,15,49.0,38.0,49.0,40.0,50.0,38.0,49.0,40.0,49.0,39.0,48.0,41.0,48.0,38.0,53.0,39.0,53.0,37.0,53.0,38.0,54.0,40.0,52.0,40.0,52.0,38.0,54.0,37.0,52.0,38.0,51.0,41.0,44.938,54.0,32,22.390,46.206,50
1787048067.000,2026-08-18T10:14:27.000Z,gnb1,2,pre,180000,1,0.0,0.0,1.3,855588,1666488,70,0.69,15,49.0,41.0,48.0,40.0,49.0,39.0,48.0,41.0,46.0,38.0,45.0,41.0,47.0,35.0,49.0,39.0,53.0,37.0,53.0,42.0,53.0,40.0,53.0,40.0,52.0,36.0,54.0,41.0,52.0,35.0,47.0,40.0,44.469,54.0,32,22.390,46.206,50
1787048069.000,2026-08-18T10:14:29.000Z,gnb1,1,pre,290000,1,0.0,0.0,1.3,855588,1666488,74,0.69,15,48.0,41.0,48.0,43.0,47.0,41.0,46.0,37.0,46.0,38.0,44.0,41.0,46.0,43.0,52.0,43.0,52.0,41.0,51.0,44.0,53.0,39.0,52.0,38.0,52.0,37.0,52.0,42.0,53.0,44.0,47.0,44.0,45.156,53.0,32,22.390,46.206,50
1787048070.000,2026-08-18T10:14:30.000Z,gnb1,5,pre,75000,1,0.0,0.0,1.3,855588,1666488,67,0.72,15,50.0,41.0,49.0,36.0,48.0,38.0,47.0,39.0,49.0,38.0,47.0,39.0,48.0,37.0,53.0,38.0,53.0,42.0,53.0,36.0,53.0,37.0,54.0,39.0,53.0,37.0,54.0,39.0,53.0,38.0,51.0,40.0,44.656,54.0,32,22.390,46.206,50
1787048072.000,2026-08-18T10:14:32.000Z,gnb1,2,pre,185000,1,0.0,0.0,1.3,855588,1666488,70,0.69,15,49.0,40.0,48.0,41.0,48.0,37.0,48.0,39.0,48.0,37.0,47.0,38.0,46.0,40.0,53.0,41.0,53.0,41.0,53.0,42.0,53.0,41.0,54.0,40.0,53.0,36.0,53.0,36.0,50.0,41.0,48.0,41.0,44.844,54.0,32,22.390,46.206,50
1787048074.000,2026-08-18T10:14:34.000Z,gnb1,1,pre,295000,1,0.0,0.0,1.3,855588,1666488,74,0.72,15,50.0,39.0,49.0,39.0,49.0,38.0,48.0,38.0,49.0,40.0,47.0,39.0,49.0,37.0,53.0,40.0,53.0,36.0,53.0,38.0,54.0,38.0,54.0,36.0,53.0,40.0,54.0,36.0,53.0,39.0,49.0,41.0,44.719,54.0,32,22.390,46.206,50
1787048075.000,2026-08-18T10:14:35.000Z,gnb1,5,pre,80000,1,0.0,0.0,1.3,855588,1666488,67,0.72,15,49.0,37.0,49.0,38.0,48.0,37.0,48.0,39.0,47.0,39.0,46.0,42.0,50.0,41.0,53.0,41.0,54.0,42.0,53.0,40.0,53.0,37.0,54.0,37.0,50.0,39.0,54.0,40.0,54.0,41.0,50.0,41.0,45.094,54.0,32,22.390,46.206,50
1787048077.000,2026-08-18T10:14:37.000Z,gnb1,2,pre,190000,1,0.0,0.0,1.3,855588,1666488,71,0.69,15,51.0,38.0,51.0,38.0,52.0,32.0,49.0,32.0,49.0,33.0,49.0,34.0,50.0,35.0,54.0,39.0,55.0,34.0,54.0,37.0,55.0,31.0,54.0,31.0,54.0,35.0,56.0,34.0,54.0,36.0,52.0,39.0,43.656,56.0,32,22.390,46.206,50
1787048079.000,2026-08-18T10:14:39.000Z,gnb1,1,pre,300000,1,0.0,0.0,1.3,855588,1666488,74,0.72,15,47.0,38.0,47.0,42.0,47.0,37.0,46.0,43.0,47.0,41.0,45.0,44.0,48.0,45.0,53.0,44.0,52.0,39.0,52.0,44.0,52.0,36.0,53.0,43.0,53.0,40.0,53.0,44.0,53.0,44.0,48.0,42.0,45.688,53.0,32,22.390,46.206,50
1787048080.000,2026-08-18T10:14:40.000Z,gnb1,5,pre,85000,1,0.0,0.0,1.3,855588,1666488,67,0.69,15,50.0,38.0,49.0,38.0,48.0,36.0,48.0,38.0,48.0,35.0,47.0,38.0,48.0,38.0,54.0,36.0,53.0,41.0,54.0,39.0,55.0,37.0,53.0,40.0,52.0,36.0,52.0,37.0,54.0,38.0,50.0,36.0,44.25,55.0,32,22.390,46.206,50
1787048082.000,2026-08-18T10:14:42.000Z,gnb1,2,pre,195000,1,0.0,0.0,1.3,855588,1666488,71,0.69,15,49.0,38.0,48.0,34.0,48.0,34.0,47.0,38.0,49.0,36.0,47.0,36.0,47.0,38.0,52.0,41.0,53.0,38.0,52.0,35.0,54.0,30.0,53.0,38.0,54.0,36.0,53.0,39.0,53.0,38.0,49.0,39.0,43.625,54.0,32,22.390,46.206,50
1787048084.000,2026-08-18T10:14:44.000Z,gnb1,1,pre,305000,1,0.0,0.0,1.3,855588,1666488,74,0.66,15,49.0,36.0,48.0,41.0,49.0,43.0,49.0,41.0,46.0,42.0,46.0,40.0,49.0,38.0,53.0,34.0,54.0,37.0,53.0,38.0,54.0,42.0,55.0,38.0,52.0,43.0,55.0,42.0,54.0,39.0,50.0,35.0,45.156,55.0,32,22.390,46.206,50
1787048085.000,2026-08-18T10:14:45.000Z,gnb1,5,pre,90000,1,0.0,0.0,1.3,855588,1666488,67,0.69,15,50.0,38.0,49.0,38.0,49.0,36.0,49.0,38.0,51.0,34.0,47.0,43.0,48.0,38.0,48.0,40.0,53.0,41.0,54.0,39.0,54.0,36.0,54.0,37.0,54.0,39.0,55.0,42.0,52.0,35.0,46.0,40.0,44.594,55.0,32,22.390,46.206,50
1787048087.000,2026-08-18T10:14:47.000Z,gnb1,2,pre,200000,1,0.0,0.0,1.3,855588,1666488,71,0.75,15,49.0,43.0,49.0,41.0,48.0,45.0,48.0,46.0,48.0,39.0,46.0,44.0,47.0,43.0,53.0,45.0,55.0,43.0,54.0,42.0,54.0,44.0,54.0,45.0,52.0,39.0,54.0,45.0,54.0,40.0,50.0,43.0,46.938,55.0,32,22.390,46.206,50
1787048089.000,2026-08-18T10:14:49.000Z,gnb1,1,pre,310000,1,0.0,0.0,1.3,855588,1666488,74,0.72,15,48.0,43.0,48.0,41.0,49.0,41.0,47.0,42.0,49.0,37.0,47.0,42.0,48.0,43.0,54.0,40.0,53.0,40.0,53.0,38.0,52.0,41.0,53.0,42.0,52.0,37.0,54.0,40.0,52.0,43.0,50.0,40.0,45.594,54.0,32,22.390,46.206,50
1787048090.000,2026-08-18T10:14:50.000Z,gnb1,5,pre,95000,1,0.0,0.0,1.3,855588,1666488,68,0.72,15,51.0,35.0,49.0,33.0,50.0,33.0,49.0,38.0,50.0,34.0,48.0,37.0,49.0,33.0,55.0,34.0,55.0,35.0,54.0,34.0,54.0,35.0,54.0,39.0,54.0,34.0,54.0,39.0,54.0,34.0,51.0,33.0,43.469,55.0,32,22.390,46.206,50
